mating.regime,block,stock,treatment,replicate,sex,sample.size,total.mass,mean.mass.per.fly
cage,1,sim,high,6,f,3,0.84,0.28
cage,1,sim,high,6,f,3,0.849,0.283
cage,1,sim,high,6,f,3,0.746,0.248666667
cage,1,sim,high,6,f,3,0.775,0.258333333
cage,1,sim,high,6,f,3,0.861,0.287
cage,1,sim,high,7,f,3,0.617,0.205666667
cage,1,sim,high,7,f,3,0.531,0.177
cage,1,sim,high,7,f,3,0.677,0.225666667
cage,1,sim,high,7,f,3,0.854,0.284666667
cage,1,sim,high,7,f,3,0.559,0.186333333
cage,1,sim,high,7,f,3,0.765,0.255
cage,1,sim,high,7,f,3,0.854,0.284666667
cage,1,sim,high,7,f,3,0.543,0.181
cage,1,sim,high,7,f,3,0.785,0.261666667
cage,1,sim,high,7,f,3,0.78,0.26
cage,1,sim,high,8,f,3,0.874,0.291333333
cage,1,sim,high,8,f,3,0.743,0.247666667
cage,1,sim,high,8,f,3,0.795,0.265
cage,1,sim,high,8,f,3,0.936,0.312
cage,1,sim,high,8,f,3,0.92,0.306666667
cage,1,sim,high,8,f,3,0.821,0.273666667
cage,1,sim,high,8,f,3,0.67,0.223333333
cage,1,sim,high,8,f,3,0.845,0.281666667
cage,1,sim,high,8,f,3,0.707,0.235666667
cage,1,sim,high,8,f,3,0.915,0.305
cage,1,sim,high,9,f,3,0.892,0.297333333
cage,1,sim,high,9,f,3,0.905,0.301666667
cage,1,sim,high,9,f,3,0.698,0.232666667
cage,1,sim,high,9,f,3,0.891,0.297
cage,1,sim,high,9,f,3,1.033,0.344333333
cage,1,sim,high,9,f,3,0.887,0.295666667
cage,1,sim,high,9,f,3,0.705,0.235
cage,1,sim,high,9,f,3,0.665,0.221666667
cage,1,sim,high,9,f,3,0.528,0.176
cage,1,sim,high,9,f,3,0.712,0.237333333
cage,1,sim,high,1,m,3,0.448,0.149333333
cage,1,sim,high,1,m,3,0.428,0.142666667
cage,1,sim,high,1,m,3,0.416,0.138666667
cage,1,sim,high,1,m,3,0.561,0.187
cage,1,sim,high,1,m,3,0.364,0.121333333
cage,1,sim,high,1,m,3,0.419,0.139666667
cage,1,sim,high,1,m,3,0.413,0.137666667
cage,1,sim,high,1,m,3,0.405,0.135
cage,1,sim,high,1,m,3,0.37,0.123333333
cage,1,sim,high,1,m,3,0.45,0.15
cage,1,sim,high,2,m,3,0.427,0.142333333
cage,1,sim,high,2,m,3,0.42,0.14
cage,1,sim,high,2,m,3,0.456,0.152
cage,1,sim,high,2,m,3,0.412,0.137333333
cage,1,sim,high,2,m,3,0.538,0.179333333
cage,1,sim,high,2,m,3,0.401,0.133666667
cage,1,sim,high,2,m,3,0.476,0.158666667
cage,1,sim,high,2,m,3,0.463,0.154333333
cage,1,sim,high,2,m,3,0.527,0.175666667
cage,1,sim,high,2,m,3,0.547,0.182333333
cage,1,sim,high,3,m,3,0.373,0.124333333
cage,1,sim,high,3,m,3,0.411,0.137
cage,1,sim,high,3,m,3,0.39,0.13
cage,1,sim,high,3,m,3,0.402,0.134
cage,1,sim,high,3,m,3,0.425,0.141666667
cage,1,sim,high,3,m,3,0.373,0.124333333
cage,1,sim,high,3,m,3,0.404,0.134666667
cage,1,sim,high,3,m,3,0.408,0.136
cage,1,sim,high,3,m,3,0.409,0.136333333
cage,1,sim,high,3,m,3,0.424,0.141333333
cage,1,sim,high,4,m,3,0.479,0.159666667
cage,1,sim,high,4,m,3,0.469,0.156333333
cage,1,sim,high,4,m,3,0.382,0.127333333
cage,1,sim,high,4,m,3,0.456,0.152
cage,1,sim,high,4,m,3,0.415,0.138333333
cage,1,sim,high,4,m,3,0.447,0.149
cage,1,sim,high,4,m,3,0.38,0.126666667
cage,1,sim,high,4,m,3,0.509,0.169666667
cage,1,sim,high,4,m,3,0.427,0.142333333
cage,1,sim,high,4,m,3,0.418,0.139333333
cage,1,sim,high,5,m,3,0.552,0.184
cage,1,sim,high,5,m,3,0.554,0.184666667
cage,1,sim,high,5,m,3,0.572,0.190666667
cage,1,sim,high,5,m,3,0.577,0.192333333
cage,1,sim,high,5,m,3,0.552,0.184
cage,1,sim,high,5,m,3,0.541,0.180333333
cage,1,sim,high,5,m,3,0.429,0.143
cage,1,sim,high,5,m,3,0.572,0.190666667
cage,1,sim,high,5,m,3,0.569,0.189666667
cage,1,sim,high,5,m,3,0.517,0.172333333
cage,1,sim,high,6,m,3,0.47,0.156666667
cage,1,sim,high,6,m,3,0.441,0.147
cage,1,sim,high,6,m,3,0.548,0.182666667
cage,1,sim,high,6,m,3,0.556,0.185333333
cage,1,sim,high,6,m,3,0.496,0.165333333
cage,1,sim,high,6,m,3,0.453,0.151
cage,1,sim,high,6,m,3,0.473,0.157666667
cage,1,sim,high,6,m,3,0.436,0.145333333
cage,1,sim,high,6,m,3,0.467,0.155666667
cage,1,sim,high,6,m,3,0.493,0.164333333
cage,1,sim,high,7,m,3,0.332,0.110666667
cage,1,sim,high,7,m,3,0.479,0.159666667
cage,1,sim,high,7,m,3,0.371,0.123666667
cage,1,sim,high,7,m,3,0.365,0.121666667
cage,1,sim,high,7,m,3,0.307,0.102333333
cage,1,sim,high,7,m,3,0.367,0.122333333
cage,1,sim,high,7,m,3,0.355,0.118333333
cage,1,sim,high,7,m,3,0.364,0.121333333
cage,1,sim,high,7,m,3,0.355,0.118333333
cage,1,sim,high,7,m,3,0.364,0.121333333
cage,1,sim,high,7,m,3,0.445,0.148333333
cage,1,sim,high,7,m,3,0.333,0.111
cage,1,sim,high,8,m,3,0.38,0.126666667
cage,1,sim,high,8,m,3,0.397,0.132333333
cage,1,sim,high,8,m,3,0.421,0.140333333
cage,1,sim,high,8,m,3,0.443,0.147666667
cage,1,sim,high,8,m,3,0.384,0.128
cage,1,sim,high,8,m,3,0.436,0.145333333
cage,1,sim,high,8,m,3,0.346,0.115333333
cage,1,sim,high,8,m,3,0.47,0.156666667
cage,1,sim,high,8,m,3,0.455,0.151666667
cage,1,sim,high,8,m,3,0.454,0.151333333
cage,1,sim,high,9,m,3,0.403,0.134333333
cage,1,sim,high,9,m,3,0.437,0.145666667
cage,1,sim,high,9,m,3,0.537,0.179
cage,1,sim,high,9,m,3,0.334,0.111333333
cage,1,sim,high,9,m,3,0.427,0.142333333
cage,1,sim,high,9,m,3,0.485,0.161666667
cage,1,sim,high,9,m,3,0.427,0.142333333
cage,1,sim,high,9,m,3,0.495,0.165
cage,1,inbred,high,1,f,3,0.761,0.253666667
cage,1,inbred,high,1,f,3,0.728,0.242666667
cage,1,inbred,high,1,f,3,0.814,0.271333333
cage,1,inbred,high,1,f,3,0.819,0.273
cage,1,inbred,high,1,f,3,0.801,0.267
cage,1,inbred,high,1,f,3,0.772,0.257333333
cage,1,inbred,high,1,f,3,0.86,0.286666667
cage,1,inbred,high,1,f,3,0.779,0.259666667
cage,1,inbred,high,1,f,3,0.829,0.276333333
cage,1,inbred,high,1,f,3,0.802,0.267333333
cage,1,inbred,high,2,f,3,0.869,0.289666667
cage,1,inbred,high,2,f,3,0.85,0.283333333
cage,1,inbred,high,2,f,3,0.763,0.254333333
cage,1,inbred,high,2,f,3,0.82,0.273333333
cage,1,inbred,high,2,f,3,0.82,0.273333333
cage,1,inbred,high,2,f,3,0.775,0.258333333
cage,1,inbred,high,2,f,3,0.839,0.279666667
cage,1,inbred,high,2,f,3,0.862,0.287333333
cage,1,inbred,high,2,f,3,0.802,0.267333333
cage,1,inbred,high,2,f,3,0.819,0.273
cage,1,inbred,high,3,f,3,0.846,0.282
cage,1,inbred,high,3,f,3,1.029,0.343
cage,1,inbred,high,3,f,3,0.958,0.319333333
cage,1,inbred,high,3,f,3,1.04,0.346666667
cage,1,inbred,high,3,f,3,0.996,0.332
cage,1,inbred,high,3,f,3,0.983,0.327666667
cage,1,inbred,high,3,f,3,0.846,0.282
cage,1,inbred,high,3,f,3,0.924,0.308
cage,1,inbred,high,3,f,3,1.027,0.342333333
cage,1,inbred,high,3,f,3,1.034,0.344666667
cage,1,inbred,high,4,f,3,0.627,0.209
cage,1,inbred,high,4,f,3,0.67,0.223333333
cage,1,inbred,high,4,f,3,0.661,0.220333333
cage,1,inbred,high,4,f,3,0.74,0.246666667
cage,1,inbred,high,4,f,3,0.669,0.223
cage,1,inbred,high,4,f,3,0.79,0.263333333
cage,1,inbred,high,4,f,3,0.715,0.238333333
cage,1,inbred,high,4,f,3,0.649,0.216333333
cage,1,inbred,high,4,f,3,0.645,0.215
cage,1,inbred,high,4,f,3,0.835,0.278333333
cage,1,inbred,high,5,f,3,0.656,0.218666667
cage,1,inbred,high,5,f,3,0.68,0.226666667
cage,1,inbred,high,5,f,3,0.703,0.234333333
cage,1,inbred,high,5,f,3,0.599,0.199666667
cage,1,inbred,high,5,f,3,0.743,0.247666667
cage,1,inbred,high,5,f,3,0.729,0.243
cage,1,inbred,high,5,f,3,0.57,0.19
cage,1,inbred,high,5,f,3,0.642,0.214
cage,1,inbred,high,5,f,3,0.736,0.245333333
cage,1,inbred,high,5,f,3,0.742,0.247333333
cage,1,inbred,high,6,f,3,0.455,0.151666667
cage,1,inbred,high,6,f,3,0.463,0.154333333
cage,1,inbred,high,6,f,3,0.713,0.237666667
cage,1,inbred,high,6,f,3,0.516,0.172
cage,1,inbred,high,6,f,3,0.487,0.162333333
cage,1,inbred,high,6,f,3,0.508,0.169333333
cage,1,inbred,high,6,f,3,0.486,0.162
cage,1,inbred,high,6,f,3,0.462,0.154
cage,1,inbred,high,6,f,3,0.478,0.159333333
cage,1,inbred,high,6,f,3,0.448,0.149333333
cage,1,inbred,high,7,f,3,0.897,0.299
cage,1,inbred,high,7,f,3,0.796,0.265333333
cage,1,inbred,high,7,f,3,0.815,0.271666667
cage,1,inbred,high,7,f,3,0.77,0.256666667
cage,1,inbred,high,7,f,3,0.818,0.272666667
cage,1,inbred,high,7,f,3,0.728,0.242666667
cage,1,inbred,high,7,f,3,0.791,0.263666667
cage,1,inbred,high,7,f,3,0.784,0.261333333
cage,1,inbred,high,7,f,3,0.786,0.262
cage,1,inbred,high,7,f,3,0.765,0.255
cage,1,inbred,high,8,f,3,0.987,0.329
cage,1,inbred,high,8,f,3,0.875,0.291666667
cage,1,inbred,high,8,f,3,0.86,0.286666667
cage,1,inbred,high,8,f,3,0.889,0.296333333
cage,1,inbred,high,8,f,3,0.906,0.302
cage,1,inbred,high,8,f,3,0.831,0.277
cage,1,inbred,high,8,f,3,0.952,0.317333333
cage,1,inbred,high,8,f,3,0.835,0.278333333
cage,1,inbred,high,8,f,3,0.856,0.285333333
cage,1,inbred,high,8,f,3,0.906,0.302
cage,1,inbred,high,9,f,3,0.634,0.211333333
cage,1,inbred,high,9,f,3,0.616,0.205333333
cage,1,inbred,high,9,f,3,0.703,0.234333333
cage,1,inbred,high,9,f,3,0.69,0.23
cage,1,inbred,high,9,f,3,0.622,0.207333333
cage,1,inbred,high,9,f,3,0.654,0.218
cage,1,inbred,high,9,f,3,0.635,0.211666667
cage,1,inbred,high,9,f,3,0.658,0.219333333
cage,1,inbred,high,9,f,3,0.671,0.223666667
cage,1,inbred,high,9,f,3,0.715,0.238333333
cage,1,inbred,high,1,m,3,0.483,0.161
cage,1,inbred,high,1,m,3,0.513,0.171
cage,1,inbred,high,1,m,3,0.487,0.162333333
cage,1,inbred,high,1,m,3,0.55,0.183333333
cage,1,inbred,high,1,m,3,0.454,0.151333333
cage,1,inbred,high,1,m,3,0.481,0.160333333
cage,1,inbred,high,1,m,3,0.507,0.169
cage,1,inbred,high,1,m,3,0.498,0.166
cage,1,inbred,high,1,m,3,0.442,0.147333333
cage,1,inbred,high,1,m,3,0.449,0.149666667
cage,1,inbred,high,2,m,3,0.492,0.164
cage,1,inbred,high,2,m,3,0.662,0.220666667
cage,1,inbred,high,2,m,3,0.495,0.165
cage,1,inbred,high,2,m,3,0.524,0.174666667
cage,1,inbred,high,2,m,3,0.628,0.209333333
cage,1,inbred,high,2,m,3,0.505,0.168333333
cage,1,inbred,high,2,m,3,0.555,0.185
cage,1,inbred,high,2,m,3,0.628,0.209333333
cage,1,inbred,high,2,m,3,0.616,0.205333333
cage,1,inbred,high,2,m,3,0.498,0.166
cage,1,inbred,high,3,m,3,0.604,0.201333333
cage,1,inbred,high,3,m,3,0.599,0.199666667
cage,1,inbred,high,3,m,3,0.593,0.197666667
cage,1,inbred,high,3,m,3,0.605,0.201666667
cage,1,inbred,high,3,m,3,0.65,0.216666667
cage,1,inbred,high,3,m,3,0.602,0.200666667
cage,1,inbred,high,3,m,3,0.574,0.191333333
cage,1,inbred,high,3,m,3,0.602,0.200666667
cage,1,inbred,high,3,m,3,0.567,0.189
cage,1,inbred,high,3,m,3,0.598,0.199333333
cage,1,inbred,high,4,m,3,0.505,0.168333333
cage,1,inbred,high,4,m,3,0.437,0.145666667
cage,1,inbred,high,4,m,3,0.56,0.186666667
cage,1,inbred,high,4,m,3,0.443,0.147666667
cage,1,inbred,high,4,m,3,0.552,0.184
cage,1,inbred,high,4,m,3,0.428,0.142666667
cage,1,inbred,high,4,m,3,0.495,0.165
cage,1,inbred,high,4,m,3,0.65,0.216666667
cage,1,inbred,high,4,m,3,0.436,0.145333333
cage,1,inbred,high,4,m,3,0.551,0.183666667
cage,1,inbred,high,5,m,3,0.402,0.134
cage,1,inbred,high,5,m,3,0.47,0.156666667
cage,1,inbred,high,5,m,3,0.467,0.155666667
cage,1,inbred,high,5,m,3,0.428,0.142666667
cage,1,inbred,high,5,m,3,0.472,0.157333333
cage,1,inbred,high,5,m,3,0.406,0.135333333
cage,1,inbred,high,5,m,3,0.456,0.152
cage,1,inbred,high,5,m,3,0.525,0.175
cage,1,inbred,high,5,m,3,0.497,0.165666667
cage,1,inbred,high,5,m,3,0.427,0.142333333
cage,1,inbred,high,6,m,3,0.64,0.213333333
cage,1,inbred,high,6,m,3,0.858,0.286
cage,1,inbred,high,6,m,3,0.804,0.268
cage,1,inbred,high,6,m,3,0.705,0.235
cage,1,inbred,high,6,m,3,0.764,0.254666667
cage,1,inbred,high,6,m,3,0.782,0.260666667
cage,1,inbred,high,6,m,3,0.858,0.286
cage,1,inbred,high,6,m,3,0.803,0.267666667
cage,1,inbred,high,6,m,3,0.819,0.273
cage,1,inbred,high,6,m,3,0.735,0.245
cage,1,inbred,high,7,m,3,0.498,0.166
cage,1,inbred,high,7,m,3,0.479,0.159666667
cage,1,inbred,high,7,m,3,0.474,0.158
cage,1,inbred,high,7,m,3,0.481,0.160333333
cage,1,inbred,high,7,m,3,0.424,0.141333333
cage,1,inbred,high,7,m,3,0.5,0.166666667
cage,1,inbred,high,7,m,3,0.451,0.150333333
cage,1,inbred,high,7,m,3,0.466,0.155333333
cage,1,inbred,high,7,m,3,0.443,0.147666667
cage,1,inbred,high,7,m,3,0.503,0.167666667
cage,1,inbred,high,8,m,3,0.472,0.157333333
cage,1,inbred,high,8,m,3,0.319,0.106333333
cage,1,inbred,high,8,m,3,0.524,0.174666667
cage,1,inbred,high,8,m,3,0.484,0.161333333
cage,1,inbred,high,8,m,3,0.497,0.165666667
cage,1,inbred,high,8,m,3,0.641,0.213666667
cage,1,inbred,high,8,m,3,0.597,0.199
cage,1,inbred,high,8,m,3,0.463,0.154333333
cage,1,inbred,high,8,m,3,0.559,0.186333333
cage,1,inbred,high,8,m,3,0.528,0.176
cage,1,inbred,high,9,m,3,0.399,0.133
cage,1,inbred,high,9,m,3,0.383,0.127666667
cage,1,inbred,high,9,m,3,0.388,0.129333333
cage,1,inbred,high,9,m,3,0.337,0.112333333
cage,1,inbred,high,9,m,3,0.427,0.142333333
cage,1,inbred,high,9,m,3,0.414,0.138
cage,1,inbred,high,9,m,3,0.373,0.124333333
cage,1,inbred,high,9,m,3,0.398,0.132666667
cage,1,inbred,high,9,m,3,0.497,0.165666667
cage,1,inbred,high,9,m,3,0.441,0.147
cage,1,inbred,low,1,f,3,1.277,0.425666667
cage,1,inbred,low,1,f,3,1.31,0.436666667
cage,1,inbred,low,1,f,3,1.305,0.435
cage,1,inbred,low,1,f,3,1.273,0.424333333
cage,1,inbred,low,1,f,3,1.33,0.443333333
cage,1,inbred,low,1,f,3,1.269,0.423
cage,1,inbred,low,1,f,3,1.326,0.442
cage,1,inbred,low,1,f,3,1.157,0.385666667
cage,1,inbred,low,1,f,3,1.189,0.396333333
cage,1,inbred,low,1,f,3,1.176,0.392
cage,1,inbred,low,2,f,3,1.167,0.389
cage,1,inbred,low,2,f,3,1.2,0.4
cage,1,inbred,low,2,f,3,1.241,0.413666667
cage,1,inbred,low,2,f,3,1.224,0.408
cage,1,inbred,low,2,f,3,1.163,0.387666667
cage,1,inbred,low,2,f,3,1.092,0.364
cage,1,inbred,low,2,f,3,1.153,0.384333333
cage,1,inbred,low,2,f,3,1.126,0.375333333
cage,1,inbred,low,2,f,3,1.192,0.397333333
cage,1,inbred,low,2,f,3,1.183,0.394333333
cage,1,inbred,low,3,f,3,1.187,0.395666667
cage,1,inbred,low,3,f,3,1.218,0.406
cage,1,inbred,low,3,f,3,1.192,0.397333333
cage,1,inbred,low,3,f,3,1.179,0.393
cage,1,inbred,low,3,f,3,1.267,0.422333333
cage,1,inbred,low,3,f,3,1.198,0.399333333
cage,1,inbred,low,3,f,3,1.235,0.411666667
cage,1,inbred,low,3,f,3,1.211,0.403666667
cage,1,inbred,low,3,f,3,1.25,0.416666667
cage,1,inbred,low,3,f,3,1.23,0.41
cage,1,inbred,low,4,f,3,1.128,0.376
cage,1,inbred,low,4,f,3,1.204,0.401333333
cage,1,inbred,low,4,f,3,1.243,0.414333333
cage,1,inbred,low,4,f,3,1.257,0.419
cage,1,inbred,low,4,f,3,1.196,0.398666667
cage,1,inbred,low,4,f,3,1.266,0.422
cage,1,inbred,low,4,f,3,1.286,0.428666667
cage,1,inbred,low,4,f,3,1.238,0.412666667
cage,1,inbred,low,4,f,3,1.242,0.414
cage,1,inbred,low,4,f,3,1.194,0.398
cage,1,inbred,low,5,f,3,0.979,0.326333333
cage,1,inbred,low,5,f,3,0.935,0.311666667
cage,1,inbred,low,5,f,3,0.851,0.283666667
cage,1,inbred,low,5,f,3,0.906,0.302
cage,1,inbred,low,5,f,3,0.881,0.293666667
cage,1,inbred,low,5,f,3,0.965,0.321666667
cage,1,inbred,low,5,f,3,1.113,0.371
cage,1,inbred,low,5,f,3,1.215,0.405
cage,1,inbred,low,5,f,3,0.995,0.331666667
cage,1,inbred,low,5,f,3,0.895,0.298333333
cage,1,inbred,low,6,f,3,0.89,0.296666667
cage,1,inbred,low,6,f,3,0.999,0.333
cage,1,inbred,low,6,f,3,1.03,0.343333333
cage,1,inbred,low,6,f,3,0.927,0.309
cage,1,inbred,low,6,f,3,0.907,0.302333333
cage,1,inbred,low,6,f,3,0.933,0.311
cage,1,inbred,low,7,f,3,0.965,0.321666667
cage,1,inbred,low,7,f,3,0.958,0.319333333
cage,1,inbred,low,7,f,3,0.932,0.310666667
cage,1,inbred,low,7,f,3,0.91,0.303333333
cage,1,inbred,low,6,f,3,0.914,0.304666667
cage,1,inbred,low,6,f,3,0.883,0.294333333
cage,1,inbred,low,6,f,3,0.972,0.324
cage,1,inbred,low,6,f,3,0.938,0.312666667
cage,1,inbred,low,7,f,3,1.167,0.389
cage,1,inbred,low,7,f,2,0.792,0.396
cage,1,inbred,low,7,f,4,1.565,0.39125
cage,1,inbred,low,7,f,3,1.264,0.421333333
cage,1,inbred,low,7,f,3,1.222,0.407333333
cage,1,inbred,low,7,f,3,1.176,0.392
cage,1,inbred,low,8,f,3,1.181,0.393666667
cage,1,inbred,low,8,f,3,1.179,0.393
cage,1,inbred,low,8,f,3,1.156,0.385333333
cage,1,inbred,low,8,f,3,1.142,0.380666667
cage,1,inbred,low,8,f,3,1.18,0.393333333
cage,1,inbred,low,8,f,3,1.174,0.391333333
cage,1,inbred,low,8,f,3,1.19,0.396666667
cage,1,inbred,low,8,f,3,1.239,0.413
cage,1,inbred,low,8,f,3,1.184,0.394666667
cage,1,inbred,low,8,f,3,1.246,0.415333333
cage,1,inbred,low,9,f,3,1.213,0.404333333
cage,1,inbred,low,9,f,3,1.163,0.387666667
cage,1,inbred,low,9,f,3,1.243,0.414333333
cage,1,inbred,low,9,f,3,1.172,0.390666667
cage,1,inbred,low,9,f,3,1.173,0.391
cage,1,inbred,low,9,f,3,1.225,0.408333333
cage,1,inbred,low,9,f,3,1.23,0.41
cage,1,inbred,low,9,f,3,1.119,0.373
cage,1,inbred,low,9,f,3,1.116,0.372
cage,1,inbred,low,9,f,3,1.037,0.345666667
cage,1,inbred,low,1,m,3,0.664,0.221333333
cage,1,inbred,low,1,m,3,0.646,0.215333333
cage,1,inbred,low,1,m,3,0.719,0.239666667
cage,1,inbred,low,1,m,3,0.694,0.231333333
cage,1,inbred,low,1,m,3,0.691,0.230333333
cage,1,inbred,low,1,m,3,0.699,0.233
cage,1,inbred,low,1,m,3,0.649,0.216333333
cage,1,inbred,low,1,m,3,0.713,0.237666667
cage,1,inbred,low,1,m,3,0.728,0.242666667
cage,1,inbred,low,1,m,3,0.717,0.239
cage,1,inbred,low,2,m,3,0.72,0.24
cage,1,inbred,low,2,m,3,0.69,0.23
cage,1,inbred,low,2,m,3,0.71,0.236666667
cage,1,inbred,low,2,m,3,0.7,0.233333333
cage,1,inbred,low,2,m,3,0.79,0.263333333
cage,1,inbred,low,2,m,3,0.657,0.219
cage,1,inbred,low,2,m,3,0.681,0.227
cage,1,inbred,low,2,m,3,0.641,0.213666667
cage,1,inbred,low,2,m,3,0.722,0.240666667
cage,1,inbred,low,2,m,3,0.692,0.230666667
cage,1,inbred,low,3,m,3,0.788,0.262666667
cage,1,inbred,low,3,m,3,0.958,0.319333333
cage,1,inbred,low,3,m,3,0.799,0.266333333
cage,1,inbred,low,3,m,3,0.693,0.231
cage,1,inbred,low,3,m,3,0.73,0.243333333
cage,1,inbred,low,3,m,3,0.748,0.249333333
cage,1,inbred,low,3,m,3,0.716,0.238666667
cage,1,inbred,low,3,m,3,0.684,0.228
cage,1,inbred,low,3,m,3,0.688,0.229333333
cage,1,inbred,low,4,m,3,0.673,0.224333333
cage,1,inbred,low,4,m,3,0.672,0.224
cage,1,inbred,low,4,m,3,0.668,0.222666667
cage,1,inbred,low,4,m,3,0.673,0.224333333
cage,1,inbred,low,4,m,3,0.719,0.239666667
cage,1,inbred,low,4,m,3,0.709,0.236333333
cage,1,inbred,low,4,m,3,0.702,0.234
cage,1,inbred,low,4,m,3,0.66,0.22
cage,1,inbred,low,4,m,3,0.45,0.15
cage,1,inbred,low,4,m,3,0.614,0.204666667
cage,1,inbred,low,5,m,3,0.635,0.211666667
cage,1,inbred,low,5,m,3,0.682,0.227333333
cage,1,inbred,low,5,m,3,0.647,0.215666667
cage,1,inbred,low,5,m,3,0.605,0.201666667
cage,1,inbred,low,5,m,3,0.672,0.224
cage,1,inbred,low,5,m,3,0.659,0.219666667
cage,1,inbred,low,5,m,3,0.648,0.216
cage,1,inbred,low,5,m,3,0.638,0.212666667
cage,1,inbred,low,5,m,3,0.63,0.21
cage,1,inbred,low,5,m,3,0.643,0.214333333
cage,1,inbred,low,6,m,3,0.668,0.222666667
cage,1,inbred,low,6,m,3,0.611,0.203666667
cage,1,inbred,low,6,m,3,0.659,0.219666667
cage,1,inbred,low,6,m,3,0.668,0.222666667
cage,1,inbred,low,6,m,3,0.636,0.212
cage,1,inbred,low,6,m,3,0.663,0.221
cage,1,inbred,low,6,m,3,0.772,0.257333333
cage,1,inbred,low,6,m,3,0.743,0.247666667
cage,1,inbred,low,6,m,3,0.731,0.243666667
cage,1,inbred,low,6,m,3,0.72,0.24
cage,1,inbred,low,7,m,3,0.732,0.244
cage,1,inbred,low,7,m,3,0.768,0.256
cage,1,inbred,low,7,m,3,0.752,0.250666667
cage,1,inbred,low,7,m,3,0.731,0.243666667
cage,1,inbred,low,7,m,3,0.674,0.224666667
cage,1,inbred,low,7,m,3,0.682,0.227333333
cage,1,inbred,low,7,m,3,0.685,0.228333333
cage,1,inbred,low,7,m,3,0.668,0.222666667
cage,1,inbred,low,7,m,3,0.677,0.225666667
cage,1,inbred,low,7,m,3,0.685,0.228333333
cage,1,inbred,low,8,m,3,0.674,0.224666667
cage,1,inbred,low,8,m,3,0.655,0.218333333
cage,1,inbred,low,8,m,3,0.681,0.227
cage,1,inbred,low,8,m,3,0.637,0.212333333
cage,1,inbred,low,8,m,3,0.668,0.222666667
cage,1,inbred,low,8,m,3,0.794,0.264666667
cage,1,inbred,low,8,m,3,0.67,0.223333333
cage,1,inbred,low,8,m,3,0.622,0.207333333
cage,1,inbred,low,8,m,3,0.675,0.225
cage,1,inbred,low,8,m,3,0.634,0.211333333
cage,1,inbred,low,9,m,3,0.717,0.239
cage,1,inbred,low,9,m,3,0.704,0.234666667
cage,1,inbred,low,9,m,3,0.689,0.229666667
cage,1,inbred,low,9,m,3,0.676,0.225333333
cage,1,inbred,low,9,m,3,0.663,0.221
cage,1,inbred,low,9,m,3,0.664,0.221333333
cage,1,inbred,low,9,m,3,0.689,0.229666667
cage,1,inbred,low,9,m,3,0.675,0.225
cage,1,inbred,low,9,m,3,0.716,0.238666667
cage,1,inbred,low,9,m,3,0.746,0.248666667
cage,1,bw,low,1,m,3,0.542,0.180666667
cage,1,bw,low,1,m,3,0.637,0.212333333
cage,1,bw,low,1,m,3,0.554,0.184666667
cage,1,bw,low,1,m,3,0.623,0.207666667
cage,1,bw,low,1,m,3,0.347,0.115666667
cage,1,bw,low,1,m,3,0.561,0.187
cage,1,bw,low,1,m,3,0.649,0.216333333
cage,1,bw,low,1,m,3,0.798,0.266
cage,1,bw,low,2,m,3,0.607,0.202333333
cage,1,bw,low,2,m,3,0.552,0.184
cage,1,bw,low,2,m,3,0.564,0.188
cage,1,bw,low,2,m,3,0.514,0.171333333
cage,1,bw,low,2,m,3,0.466,0.155333333
cage,1,bw,low,2,m,3,0.584,0.194666667
cage,1,bw,low,1,m,3,0.54,0.18
cage,1,bw,low,1,m,3,0.681,0.227
cage,1,bw,low,3,m,3,0.503,0.167666667
cage,1,bw,low,3,m,3,0.531,0.177
cage,1,bw,low,3,m,3,0.551,0.183666667
cage,1,bw,low,3,m,3,0.552,0.184
cage,1,bw,low,2,m,3,0.485,0.161666667
cage,1,bw,low,2,m,3,0.529,0.176333333
cage,1,bw,low,2,m,3,0.629,0.209666667
cage,1,bw,low,4,m,3,0.615,0.205
cage,1,bw,low,4,m,3,0.61,0.203333333
cage,1,bw,low,3,m,3,0.568,0.189333333
cage,1,bw,low,3,m,3,0.492,0.164
cage,1,bw,low,3,m,3,0.555,0.185
cage,1,bw,low,3,m,3,0.459,0.153
cage,1,bw,low,3,m,3,0.53,0.176666667
cage,1,bw,low,3,m,3,0.532,0.177333333
cage,1,bw,low,4,m,3,0.525,0.175
cage,1,bw,low,4,m,3,0.504,0.168
cage,1,bw,low,4,m,3,0.547,0.182333333
cage,1,bw,low,4,m,3,0.618,0.206
cage,1,bw,low,4,m,3,0.564,0.188
cage,1,bw,low,4,m,3,0.637,0.212333333
cage,1,bw,low,4,m,3,0.562,0.187333333
cage,1,bw,low,5,m,3,0.717,0.239
cage,1,bw,low,5,m,3,0.527,0.175666667
cage,1,bw,low,5,m,3,0.57,0.19
cage,1,bw,low,5,m,3,0.558,0.186
cage,1,bw,low,5,m,3,0.579,0.193
cage,1,bw,low,5,m,3,0.554,0.184666667
cage,1,bw,low,5,m,3,0.556,0.185333333
cage,1,bw,low,5,m,3,0.571,0.190333333
cage,1,bw,low,6,m,3,0.541,0.180333333
cage,1,bw,low,6,m,3,0.504,0.168
cage,1,bw,low,6,m,3,0.625,0.208333333
cage,1,bw,low,6,m,3,0.501,0.167
cage,1,bw,low,6,m,3,0.588,0.196
